State,Country,Year,Admissions
Hawaii,Laos,2018,4.0
Hawaii,Mexico,2018,29.0
Hawaii,Morocco,2018,9.0
Hawaii,Nepal,2018,44.0
Hawaii,New Zealand,2018,6.0
Hawaii,Peru,2018,7.0
Hawaii,Philippines,2018,2390.0
Hawaii,Russia,2018,17.0
Hawaii,Samoa,2018,14.0
Hawaii,South Africa,2018,7.0
Hawaii,Taiwan,2018,21.0
Hawaii,Thailand,2018,57.0
Hawaii,Tonga,2018,21.0
Hawaii,United Kingdom,2018,9.0
Hawaii,Venezuela,2018,11.0
Hawaii,Vietnam,2018,165.0
Idaho,Afghanistan,2018,36.0
Idaho,Albania,2018,4.0
Idaho,Australia,2018,6.0
Idaho,Bhutan,2018,15.0
Idaho,Brazil,2018,10.0
Idaho,Burma,2018,12.0
Idaho,Burundi,2018,13.0
Idaho,Canada,2018,9.0
Idaho,Central African Republic,2018,5.0
Idaho,"China, People's Republic",2018,49.0
Idaho,Colombia,2018,4.0
Idaho,"Congo, Democratic Republic",2018,131.0
Idaho,France,2018,4.0
Idaho,Germany,2018,5.0
Idaho,India,2018,12.0
Idaho,Iran,2018,9.0
Idaho,Iraq,2018,84.0
Idaho,Italy,2018,37.0
Idaho,Japan,2018,13.0
Idaho,Jordan,2018,14.0
Idaho,Kenya,2018,10.0
Idaho,"Korea, South",2018,16.0
Idaho,Kuwait,2018,4.0
Idaho,Malaysia,2018,11.0
Idaho,Mexico,2018,117.0
Idaho,Nepal,2018,13.0
Idaho,Pakistan,2018,17.0
Idaho,Philippines,2018,29.0
Idaho,Russia,2018,6.0
Idaho,Rwanda,2018,13.0
Idaho,Somalia,2018,12.0
Idaho,Syria,2018,129.0
Idaho,Taiwan,2018,4.0
Idaho,Tanzania,2018,78.0
Idaho,Thailand,2018,14.0
Idaho,Uganda,2018,29.0
Idaho,Ukraine,2018,21.0
Idaho,United Kingdom,2018,10.0
Idaho,Uzbekistan,2018,5.0
Idaho,Venezuela,2018,6.0
Idaho,Vietnam,2018,13.0
Idaho,Zambia,2018,4.0
Illinois,Afghanistan,2018,117.0
Illinois,Albania,2018,215.0
Illinois,Algeria,2018,131.0
Illinois,Argentina,2018,72.0
Illinois,Armenia,2018,5.0
Illinois,Australia,2018,58.0
Illinois,Austria,2018,5.0
Illinois,Azerbaijan,2018,22.0
Illinois,Bangladesh,2018,99.0
Illinois,Belarus,2018,74.0
Illinois,Belgium,2018,7.0
Illinois,Belize,2018,55.0
Illinois,Benin,2018,28.0
Illinois,Bhutan,2018,68.0
Illinois,Bolivia,2018,21.0
Illinois,Bosnia and Herzegovina,2018,35.0
Illinois,Brazil,2018,216.0
Illinois,Bulgaria,2018,295.0
Illinois,Burkina Faso,2018,4.0
Illinois,Burma,2018,260.0
Illinois,Burundi,2018,8.0
Illinois,Cambodia,2018,18.0
Illinois,Cameroon,2018,85.0
Illinois,Canada,2018,211.0
Illinois,Central African Republic,2018,23.0
Illinois,Chad,2018,10.0
Illinois,Chile,2018,22.0
Illinois,"China, People's Republic",2018,1591.0
Illinois,Colombia,2018,272.0
Illinois,"Congo, Democratic Republic",2018,156.0
Illinois,"Congo, Republic",2018,25.0
Illinois,Costa Rica,2018,12.0
Illinois,Cote d'Ivoire,2018,11.0
Illinois,Croatia,2018,9.0
Illinois,Cuba,2018,141.0
Illinois,Czechia,2018,27.0
Illinois,Dominican Republic,2018,149.0
Illinois,Ecuador,2018,348.0
Illinois,Egypt,2018,156.0
Illinois,El Salvador,2018,149.0
Illinois,Eritrea,2018,26.0
Illinois,Estonia,2018,5.0
Illinois,Ethiopia,2018,146.0
Illinois,Finland,2018,6.0
Illinois,France,2018,89.0
Illinois,Georgia,2018,9.0
Illinois,Germany,2018,93.0
Illinois,Ghana,2018,243.0
Illinois,Greece,2018,52.0
Illinois,Guatemala,2018,289.0
Illinois,Guinea,2018,4.0
Illinois,Haiti,2018,87.0
Illinois,Honduras,2018,192.0
Illinois,Hong Kong,2018,9.0
Illinois,Hungary,2018,9.0
Illinois,India,2018,3529.0
Illinois,Indonesia,2018,20.0
Illinois,Iran,2018,251.0
Illinois,Iraq,2018,410.0
Illinois,Ireland,2018,64.0
Illinois,Israel,2018,73.0
Illinois,Italy,2018,84.0
Illinois,Jamaica,2018,119.0
Illinois,Japan,2018,74.0
Illinois,Jordan,2018,504.0
Illinois,Kazakhstan,2018,42.0
Illinois,Kenya,2018,40.0
Illinois,"Korea, North",2018,4.0
Illinois,"Korea, South",2018,503.0
Illinois,Kosovo,2018,32.0
Illinois,Kuwait,2018,29.0
Illinois,Kyrgyzstan,2018,170.0
Illinois,Latvia,2018,9.0
Illinois,Lebanon,2018,23.0
Illinois,Liberia,2018,22.0
Illinois,Libya,2018,5.0
Illinois,Lithuania,2018,224.0
Illinois,Malawi,2018,4.0
Illinois,Malaysia,2018,138.0
Illinois,Mali,2018,8.0
Illinois,Mexico,2018,8328.0
Illinois,Moldova,2018,293.0
Illinois,Mongolia,2018,75.0
Illinois,Montenegro,2018,11.0
Illinois,Morocco,2018,70.0
Illinois,Mozambique,2018,4.0
Illinois,Nepal,2018,249.0
Illinois,Netherlands,2018,23.0
Illinois,New Zealand,2018,13.0
Illinois,Nicaragua,2018,12.0
Illinois,Nigeria,2018,590.0
Illinois,North Macedonia (formerly Macedonia),2018,143.0
Illinois,Pakistan,2018,853.0
Illinois,Panama,2018,6.0
Illinois,Peru,2018,111.0
Illinois,Philippines,2018,1486.0
Illinois,Poland,2018,1310.0
Illinois,Portugal,2018,8.0
Illinois,Romania,2018,223.0
Illinois,Russia,2018,266.0
Illinois,Rwanda,2018,23.0
Illinois,Saudi Arabia,2018,116.0
Illinois,Senegal,2018,4.0
Illinois,Serbia,2018,171.0
Illinois,Serbia and Montenegro (former),2018,4.0
Illinois,Sierra Leone,2018,4.0
Illinois,Singapore,2018,11.0
Illinois,Slovakia,2018,11.0
Illinois,Somalia,2018,29.0
Illinois,South Africa,2018,42.0
Illinois,Soviet Union (former),2018,20.0
Illinois,Spain,2018,64.0
Illinois,Sri Lanka,2018,20.0
Illinois,Sudan,2018,118.0
Illinois,Sweden,2018,31.0
Illinois,Switzerland,2018,6.0
Illinois,Syria,2018,737.0
Illinois,Taiwan,2018,54.0
Illinois,Tajikistan,2018,24.0
Illinois,Tanzania,2018,41.0
Illinois,Thailand,2018,94.0
Illinois,Togo,2018,27.0
Illinois,Tunisia,2018,6.0
Illinois,Turkey,2018,151.0
Illinois,Turkmenistan,2018,20.0
Illinois,Uganda,2018,26.0
Illinois,Ukraine,2018,1115.0
Illinois,United Arab Emirates,2018,35.0
Illinois,United Kingdom,2018,248.0
Illinois,Unknown,2018,106.0
Illinois,Uruguay,2018,4.0
Illinois,Uzbekistan,2018,74.0
Illinois,Venezuela,2018,77.0
Illinois,Vietnam,2018,495.0
Illinois,Yemen,2018,27.0
Illinois,Zambia,2018,12.0
Indiana,Afghanistan,2018,4.0
Indiana,Algeria,2018,34.0
Indiana,Bangladesh,2018,8.0
Indiana,Benin,2018,20.0
Indiana,Brazil,2018,13.0
Indiana,Burma,2018,707.0
Indiana,Burundi,2018,14.0
Indiana,Cambodia,2018,4.0
Indiana,Canada,2018,6.0
Indiana,Central African Republic,2018,6.0
Indiana,"China, People's Republic",2018,54.0
Indiana,Colombia,2018,13.0
Indiana,"Congo, Democratic Republic",2018,122.0
Indiana,"Congo, Republic",2018,8.0
Indiana,Cote d'Ivoire,2018,4.0
Indiana,Cuba,2018,62.0
Indiana,Dominican Republic,2018,56.0
Indiana,El Salvador,2018,81.0
Indiana,Eritrea,2018,24.0
Indiana,Ethiopia,2018,64.0
Indiana,Germany,2018,4.0
Indiana,Ghana,2018,9.0
Indiana,Guatemala,2018,37.0
Indiana,Guinea,2018,26.0
Indiana,Haiti,2018,25.0
Indiana,Honduras,2018,77.0
Indiana,India,2018,163.0
Indiana,Iraq,2018,16.0
Indiana,Jamaica,2018,12.0
Indiana,Jordan,2018,34.0
Indiana,Kenya,2018,19.0
Indiana,"Korea, South",2018,9.0
Indiana,Liberia,2018,21.0
Indiana,Malaysia,2018,182.0
Indiana,Mexico,2018,528.0
Indiana,Moldova,2018,8.0
Indiana,Morocco,2018,15.0
Indiana,Namibia,2018,8.0
Indiana,Nepal,2018,10.0
Indiana,Nicaragua,2018,15.0
Indiana,Niger,2018,4.0
Indiana,Nigeria,2018,320.0
Indiana,Pakistan,2018,32.0
Indiana,Peru,2018,16.0
Indiana,Philippines,2018,46.0
Indiana,Rwanda,2018,7.0
Indiana,Senegal,2018,14.0
Indiana,Somalia,2018,32.0
Indiana,Spain,2018,5.0
Indiana,Sudan,2018,37.0
Indiana,Syria,2018,181.0
Indiana,Taiwan,2018,5.0
Indiana,Tanzania,2018,37.0
Indiana,Thailand,2018,19.0
Indiana,Togo,2018,12.0
Indiana,Trinidad and Tobago,2018,5.0
Indiana,Tunisia,2018,5.0
Indiana,Turkey,2018,12.0
Indiana,Uganda,2018,26.0
Indiana,United Kingdom,2018,8.0
Indiana,Venezuela,2018,23.0
Indiana,Vietnam,2018,22.0
Indiana,Zimbabwe,2018,9.0
Iowa,Afghanistan,2018,39.0
Iowa,Bhutan,2018,33.0
Iowa,Bosnia and Herzegovina,2018,4.0
Iowa,Brazil,2018,5.0
Iowa,Burma,2018,115.0
Iowa,Burundi,2018,13.0
Iowa,Cameroon,2018,5.0
Iowa,Canada,2018,4.0
Iowa,"China, People's Republic",2018,24.0
Iowa,Colombia,2018,7.0
Iowa,"Congo, Democratic Republic",2018,128.0
Iowa,"Congo, Republic",2018,6.0
Iowa,Ecuador,2018,10.0
Iowa,Egypt,2018,16.0
Iowa,El Salvador,2018,60.0
Iowa,Eritrea,2018,15.0
Iowa,Ethiopia,2018,27.0
Iowa,Guatemala,2018,23.0
Iowa,Honduras,2018,14.0
Iowa,India,2018,48.0
Iowa,Iraq,2018,57.0
Iowa,Japan,2018,5.0
Iowa,Jordan,2018,13.0
Iowa,Kenya,2018,44.0
Iowa,"Korea, South",2018,5.0
Iowa,Liberia,2018,47.0
Iowa,Malaysia,2018,20.0
Iowa,Mexico,2018,254.0
Iowa,Nepal,2018,57.0
Iowa,Philippines,2018,16.0
Iowa,Rwanda,2018,10.0
Iowa,Somalia,2018,24.0
Iowa,South Africa,2018,10.0
Iowa,South Sudan,2018,4.0
Iowa,Sudan,2018,45.0
Iowa,Syria,2018,60.0
Iowa,Tanzania,2018,67.0
Iowa,Thailand,2018,37.0
Iowa,Togo,2018,4.0
Iowa,Uganda,2018,7.0
Iowa,United Kingdom,2018,5.0
Iowa,Vietnam,2018,52.0
Kansas,Afghanistan,2018,21.0
Kansas,Algeria,2018,98.0
Kansas,Australia,2018,4.0
Kansas,Bangladesh,2018,21.0
Kansas,Bolivia,2018,4.0
Kansas,Brazil,2018,25.0
Kansas,Cambodia,2018,9.0
Kansas,Cameroon,2018,5.0
Kansas,Canada,2018,14.0
Kansas,Central African Republic,2018,6.0
Kansas,Chad,2018,4.0
Kansas,"China, People's Republic",2018,115.0
Kansas,Colombia,2018,6.0
Kansas,"Congo, Democratic Republic",2018,73.0
Kansas,Cuba,2018,29.0
Kansas,Egypt,2018,9.0
Kansas,El Salvador,2018,12.0
Kansas,Eritrea,2018,6.0
Kansas,Ethiopia,2018,78.0
Kansas,Gambia,2018,5.0
Kansas,Germany,2018,6.0
Kansas,Ghana,2018,6.0
Kansas,Guatemala,2018,7.0
Kansas,Honduras,2018,33.0
Kansas,India,2018,193.0
Kansas,Iran,2018,12.0
Kansas,Iraq,2018,50.0
Kansas,Jordan,2018,15.0
Kansas,Kenya,2018,84.0
Kansas,"Korea, South",2018,32.0
Kansas,Laos,2018,8.0
Kansas,Mexico,2018,586.0
Kansas,Morocco,2018,4.0
Kansas,Nepal,2018,55.0
Kansas,Nigeria,2018,30.0
Kansas,Pakistan,2018,32.0
Kansas,Peru,2018,14.0
Kansas,Philippines,2018,75.0
Kansas,Russia,2018,6.0
Kansas,Rwanda,2018,10.0
Kansas,Saudi Arabia,2018,4.0
Kansas,Somalia,2018,16.0
Kansas,South Africa,2018,4.0
Kansas,Spain,2018,4.0
Kansas,Sudan,2018,17.0
Kansas,Syria,2018,17.0
Kansas,Tanzania,2018,53.0
Kansas,Togo,2018,4.0
Kansas,Turkey,2018,4.0
Kansas,Uganda,2018,15.0
Kansas,Ukraine,2018,7.0
Kansas,United Kingdom,2018,39.0
Kansas,Venezuela,2018,12.0
Kansas,Vietnam,2018,194.0
Kentucky,Afghanistan,2018,40.0
Kentucky,Algeria,2018,11.0
Kentucky,Bangladesh,2018,4.0
Kentucky,Bhutan,2018,94.0
Kentucky,Bosnia and Herzegovina,2018,6.0
Kentucky,Brazil,2018,26.0
Kentucky,Bulgaria,2018,4.0
Kentucky,Burma,2018,41.0
Kentucky,Burundi,2018,36.0
Kentucky,Cameroon,2018,12.0
Kentucky,Canada,2018,13.0
Kentucky,Chad,2018,9.0
Kentucky,"China, People's Republic",2018,72.0
Kentucky,Colombia,2018,19.0
Kentucky,"Congo, Democratic Republic",2018,455.0
Kentucky,"Congo, Republic",2018,16.0
Kentucky,Cuba,2018,2352.0
Kentucky,Dominican Republic,2018,4.0
Kentucky,Ecuador,2018,9.0
Kentucky,Egypt,2018,13.0
Kentucky,El Salvador,2018,14.0
Kentucky,Eritrea,2018,19.0
Kentucky,Ethiopia,2018,89.0
Kentucky,Gambia,2018,13.0
Kentucky,Ghana,2018,22.0
Kentucky,Guatemala,2018,32.0
Kentucky,Haiti,2018,33.0
Kentucky,Honduras,2018,22.0
Kentucky,India,2018,186.0
Kentucky,Indonesia,2018,4.0
Kentucky,Iran,2018,22.0
Kentucky,Iraq,2018,214.0
Kentucky,Ireland,2018,5.0
Kentucky,Jamaica,2018,5.0
Kentucky,Japan,2018,4.0
Kentucky,Jordan,2018,47.0
Kentucky,Kenya,2018,65.0
Kentucky,"Korea, South",2018,4.0
Kentucky,Kosovo,2018,4.0
Kentucky,Kuwait,2018,5.0
Kentucky,Kyrgyzstan,2018,4.0
Kentucky,Liberia,2018,25.0
Kentucky,Malaysia,2018,21.0
Kentucky,Mauritania,2018,4.0
Kentucky,Mexico,2018,225.0
Kentucky,Morocco,2018,5.0
Kentucky,Mozambique,2018,4.0
Kentucky,Nepal,2018,240.0
Kentucky,Nigeria,2018,20.0
Kentucky,Pakistan,2018,28.0
Kentucky,Peru,2018,4.0
Kentucky,Philippines,2018,96.0
Kentucky,Russia,2018,4.0
Kentucky,Rwanda,2018,83.0
Kentucky,Saudi Arabia,2018,4.0
Kentucky,Senegal,2018,29.0
Kentucky,Somalia,2018,261.0
Kentucky,South Sudan,2018,4.0
Kentucky,Sri Lanka,2018,4.0
Kentucky,Sudan,2018,34.0
Kentucky,Syria,2018,315.0
Kentucky,Tanzania,2018,115.0
Kentucky,Thailand,2018,4.0
Kentucky,Togo,2018,24.0
Kentucky,Turkey,2018,10.0
Kentucky,Uganda,2018,70.0
Kentucky,United Arab Emirates,2018,4.0
Kentucky,United Kingdom,2018,25.0
Kentucky,Unknown,2018,4.0
Kentucky,Venezuela,2018,34.0
Kentucky,Vietnam,2018,86.0
Kentucky,Yemen,2018,5.0
Louisiana,Algeria,2018,9.0
Louisiana,Brazil,2018,8.0
Louisiana,"China, People's Republic",2018,53.0
Louisiana,Colombia,2018,4.0
Louisiana,Cuba,2018,115.0
Louisiana,Dominican Republic,2018,211.0
Louisiana,Egypt,2018,25.0
Louisiana,El Salvador,2018,29.0
Louisiana,Ethiopia,2018,5.0
Louisiana,Guatemala,2018,17.0
Louisiana,Haiti,2018,56.0
Louisiana,Honduras,2018,300.0
Louisiana,India,2018,14.0
Louisiana,Iraq,2018,14.0
Louisiana,Jamaica,2018,17.0
Louisiana,Jordan,2018,47.0
Louisiana,"Korea, South",2018,10.0
Louisiana,Kuwait,2018,4.0
Louisiana,Mauritania,2018,8.0
Louisiana,Mexico,2018,51.0
Louisiana,Moldova,2018,6.0
Louisiana,Nicaragua,2018,34.0
Louisiana,Nigeria,2018,6.0
Louisiana,Pakistan,2018,35.0
Louisiana,Peru,2018,11.0
Louisiana,Philippines,2018,42.0
Louisiana,Syria,2018,58.0
Louisiana,Unknown,2018,42.0
Louisiana,Vietnam,2018,128.0
Maryland,Afghanistan,2018,346.0
Maryland,Albania,2018,22.0
Maryland,Algeria,2018,19.0
Maryland,Argentina,2018,31.0
Maryland,Armenia,2018,4.0
Maryland,Australia,2018,19.0
Maryland,Bangladesh,2018,259.0
Maryland,Benin,2018,57.0
Maryland,Bhutan,2018,19.0
Maryland,Bolivia,2018,77.0
Maryland,Brazil,2018,175.0
Maryland,Bulgaria,2018,20.0
Maryland,Burkina Faso,2018,23.0
Maryland,Burma,2018,198.0
Maryland,Burundi,2018,8.0
Maryland,Cambodia,2018,43.0
Maryland,Cameroon,2018,1133.0
Maryland,Canada,2018,50.0
Maryland,Central African Republic,2018,5.0
Maryland,Chad,2018,14.0
Maryland,Chile,2018,20.0
Maryland,"China, People's Republic",2018,1185.0
Maryland,Colombia,2018,163.0
Maryland,"Congo, Democratic Republic",2018,195.0
Maryland,"Congo, Republic",2018,11.0
Maryland,Costa Rica,2018,11.0
Maryland,Cote d'Ivoire,2018,69.0
Maryland,Cuba,2018,64.0
Maryland,Dominican Republic,2018,409.0
Maryland,Ecuador,2018,92.0
Maryland,Egypt,2018,79.0
Maryland,El Salvador,2018,2029.0
Maryland,Eritrea,2018,111.0
Maryland,Ethiopia,2018,1107.0
Maryland,France,2018,57.0
Maryland,Gambia,2018,27.0
Maryland,Georgia,2018,17.0
Maryland,Germany,2018,30.0
Maryland,Ghana,2018,524.0
Maryland,Grenada,2018,4.0
Maryland,Guatemala,2018,412.0
Maryland,Guinea,2018,35.0
Maryland,Guyana,2018,92.0
Maryland,Haiti,2018,181.0
Maryland,Honduras,2018,353.0
Maryland,Hong Kong,2018,35.0
Maryland,India,2018,1125.0
Maryland,Indonesia,2018,14.0
Maryland,Iran,2018,243.0
Maryland,Iraq,2018,105.0
Maryland,Israel,2018,50.0
Maryland,Italy,2018,24.0
Maryland,Jamaica,2018,571.0
Maryland,Japan,2018,31.0
Maryland,Jordan,2018,44.0
Maryland,Kenya,2018,177.0
Maryland,"Korea, South",2018,349.0
Maryland,Kosovo,2018,9.0
Maryland,Lebanon,2018,12.0
Maryland,Liberia,2018,139.0
Maryland,Malaysia,2018,44.0
Maryland,Mali,2018,20.0
Maryland,Mexico,2018,364.0
Maryland,Morocco,2018,22.0
Maryland,Nepal,2018,603.0
Maryland,Netherlands,2018,4.0
Maryland,Nicaragua,2018,55.0
Maryland,Nigeria,2018,1374.0
Maryland,North Macedonia (formerly Macedonia),2018,5.0
Maryland,Pakistan,2018,505.0
Maryland,Panama,2018,4.0
Maryland,Paraguay,2018,10.0
Maryland,Peru,2018,263.0
Maryland,Philippines,2018,827.0
Maryland,Poland,2018,15.0
Maryland,Romania,2018,17.0
Maryland,Russia,2018,89.0
Maryland,Rwanda,2018,17.0
Maryland,Saint Lucia,2018,4.0
Maryland,Saudi Arabia,2018,32.0
Maryland,Senegal,2018,59.0
Maryland,Serbia,2018,6.0
Maryland,Sierra Leone,2018,261.0
Maryland,Singapore,2018,4.0
Maryland,South Africa,2018,17.0
Maryland,Soviet Union (former),2018,19.0
Maryland,Spain,2018,14.0
Maryland,Sri Lanka,2018,97.0
Maryland,Sudan,2018,123.0
Maryland,Sweden,2018,4.0
Maryland,Syria,2018,378.0
Maryland,Taiwan,2018,66.0
Maryland,Tanzania,2018,71.0
Maryland,Thailand,2018,54.0
Maryland,Togo,2018,141.0
Maryland,Trinidad and Tobago,2018,82.0
Maryland,Tunisia,2018,6.0
Maryland,Turkey,2018,51.0
Maryland,Uganda,2018,51.0
Maryland,Ukraine,2018,94.0
Maryland,United Arab Emirates,2018,4.0
Maryland,United Kingdom,2018,105.0
Maryland,Uruguay,2018,8.0
Maryland,Uzbekistan,2018,61.0
Maryland,Venezuela,2018,67.0
Maryland,Vietnam,2018,348.0
Maryland,Yemen,2018,4.0
Maryland,Zambia,2018,5.0
Massachusetts,Afghanistan,2018,76.0
Massachusetts,Albania,2018,574.0
Massachusetts,Algeria,2018,72.0
Massachusetts,Angola,2018,12.0
Massachusetts,Antigua and Barbuda,2018,5.0
Massachusetts,Argentina,2018,12.0
Massachusetts,Armenia,2018,77.0
Massachusetts,Australia,2018,37.0
Massachusetts,Austria,2018,5.0
Massachusetts,Azerbaijan,2018,47.0
Massachusetts,Bangladesh,2018,249.0
Massachusetts,Belarus,2018,39.0
Massachusetts,Bhutan,2018,108.0
Massachusetts,Bolivia,2018,8.0
Massachusetts,Bosnia and Herzegovina,2018,8.0
Massachusetts,Brazil,2018,1958.0
Massachusetts,Bulgaria,2018,43.0
Massachusetts,Burma,2018,13.0
Massachusetts,Burundi,2018,8.0
Massachusetts,Cabo Verde,2018,1503.0
Massachusetts,Cambodia,2018,333.0
Massachusetts,Cameroon,2018,138.0
Massachusetts,Canada,2018,203.0
Massachusetts,Central African Republic,2018,10.0
Massachusetts,Chile,2018,22.0
Massachusetts,"China, People's Republic",2018,2116.0
Massachusetts,Colombia,2018,543.0
Massachusetts,"Congo, Democratic Republic",2018,164.0
Massachusetts,"Congo, Republic",2018,4.0
Massachusetts,Costa Rica,2018,5.0
Massachusetts,Cote d'Ivoire,2018,4.0
Massachusetts,Cuba,2018,83.0
Massachusetts,Czechia,2018,4.0
Massachusetts,Dominica,2018,8.0
Massachusetts,Dominican Republic,2018,5135.0
Massachusetts,Ecuador,2018,84.0
Massachusetts,Egypt,2018,292.0
Massachusetts,El Salvador,2018,953.0
Massachusetts,Eritrea,2018,35.0
Massachusetts,Ethiopia,2018,225.0
Massachusetts,France,2018,154.0
Massachusetts,Germany,2018,109.0
Massachusetts,Ghana,2018,454.0
Massachusetts,Greece,2018,45.0
Massachusetts,Guatemala,2018,585.0
Massachusetts,Guinea,2018,18.0
Massachusetts,Guyana,2018,9.0
Massachusetts,Haiti,2018,2053.0
Massachusetts,Honduras,2018,299.0
Massachusetts,Hong Kong,2018,49.0
Massachusetts,Hungary,2018,22.0
Massachusetts,India,2018,1525.0
Massachusetts,Iran,2018,204.0
Massachusetts,Iraq,2018,308.0
Massachusetts,Ireland,2018,112.0
Massachusetts,Israel,2018,129.0
Massachusetts,Italy,2018,103.0
Massachusetts,Jamaica,2018,424.0
Massachusetts,Japan,2018,70.0
Massachusetts,Jordan,2018,40.0
Massachusetts,Kazakhstan,2018,8.0
Massachusetts,Kenya,2018,329.0
Massachusetts,"Korea, South",2018,299.0
Massachusetts,Kosovo,2018,8.0
Massachusetts,Kuwait,2018,15.0
Massachusetts,Lebanon,2018,119.0
Massachusetts,Liberia,2018,67.0
Massachusetts,Libya,2018,8.0
Massachusetts,Malaysia,2018,14.0
Massachusetts,Mali,2018,4.0
Massachusetts,Mexico,2018,226.0
Massachusetts,Moldova,2018,72.0
Massachusetts,Morocco,2018,265.0
Massachusetts,Nepal,2018,449.0
Massachusetts,Netherlands,2018,10.0
Massachusetts,New Zealand,2018,9.0
Massachusetts,Nicaragua,2018,8.0
Massachusetts,Nigeria,2018,359.0
Massachusetts,Pakistan,2018,245.0
Massachusetts,Peru,2018,97.0
Massachusetts,Philippines,2018,210.0
Massachusetts,Poland,2018,28.0
Massachusetts,Portugal,2018,105.0
Massachusetts,Romania,2018,18.0
Massachusetts,Russia,2018,280.0
Massachusetts,Rwanda,2018,15.0
Massachusetts,Saudi Arabia,2018,17.0
Massachusetts,Senegal,2018,4.0
Massachusetts,Serbia,2018,15.0
Massachusetts,Sierra Leone,2018,15.0
Massachusetts,Singapore,2018,5.0
Massachusetts,Somalia,2018,110.0
Massachusetts,South Africa,2018,8.0
Massachusetts,Soviet Union (former),2018,12.0
Massachusetts,Spain,2018,104.0
Massachusetts,Sri Lanka,2018,27.0
Massachusetts,Sudan,2018,78.0
Massachusetts,Sweden,2018,8.0
Massachusetts,Switzerland,2018,4.0
Massachusetts,Syria,2018,236.0
Massachusetts,Taiwan,2018,103.0
Massachusetts,Tanzania,2018,48.0
Massachusetts,Thailand,2018,93.0
Massachusetts,Trinidad and Tobago,2018,37.0
Massachusetts,Turkey,2018,191.0
Massachusetts,Uganda,2018,255.0
Massachusetts,Ukraine,2018,277.0
Massachusetts,United Arab Emirates,2018,4.0
Massachusetts,United Kingdom,2018,237.0
Massachusetts,Unknown,2018,4.0
Massachusetts,Uruguay,2018,34.0
Massachusetts,Uzbekistan,2018,4.0
Massachusetts,Venezuela,2018,138.0
Massachusetts,Vietnam,2018,1048.0
Massachusetts,Yemen,2018,4.0
Massachusetts,Zambia,2018,5.0
Massachusetts,Zimbabwe,2018,4.0
Michigan,Afghanistan,2018,139.0
Michigan,Albania,2018,580.0
Michigan,Algeria,2018,14.0
Michigan,Argentina,2018,9.0
Michigan,Australia,2018,49.0
Michigan,Austria,2018,7.0
Michigan,Bangladesh,2018,1038.0
Michigan,Belarus,2018,13.0
Michigan,Belgium,2018,4.0
Michigan,Bhutan,2018,57.0
Michigan,Bosnia and Herzegovina,2018,10.0
Michigan,Brazil,2018,292.0
Michigan,Bulgaria,2018,4.0
Michigan,Burma,2018,110.0
Michigan,Burundi,2018,21.0
Michigan,Cambodia,2018,4.0
Michigan,Cameroon,2018,22.0
Michigan,Canada,2018,336.0
Michigan,Chad,2018,16.0
Michigan,"China, People's Republic",2018,537.0
Michigan,Colombia,2018,53.0
Michigan,"Congo, Democratic Republic",2018,381.0
Michigan,"Congo, Republic",2018,9.0
Michigan,Costa Rica,2018,4.0
Michigan,Cuba,2018,226.0
Michigan,Czechia,2018,6.0
Michigan,Djibouti,2018,4.0
Michigan,Dominican Republic,2018,128.0
Michigan,Egypt,2018,124.0
Michigan,El Salvador,2018,40.0
Michigan,Eritrea,2018,21.0
Michigan,Ethiopia,2018,60.0
Michigan,France,2018,45.0
Michigan,Gambia,2018,9.0
Michigan,Germany,2018,110.0
Michigan,Ghana,2018,16.0
Michigan,Greece,2018,5.0
Michigan,Guatemala,2018,60.0
Michigan,Guinea,2018,11.0
Michigan,Haiti,2018,10.0
Michigan,Honduras,2018,47.0
Michigan,Hong Kong,2018,6.0
Michigan,Hungary,2018,5.0
Michigan,Iceland,2018,4.0
Michigan,India,2018,1253.0
Michigan,Iran,2018,175.0
Michigan,Iraq,2018,1683.0
Michigan,Ireland,2018,4.0
Michigan,Israel,2018,8.0
Michigan,Italy,2018,42.0
Michigan,Jamaica,2018,52.0
Michigan,Japan,2018,58.0
